mid,patch,radiant_win
10243,11,True
79567,43,False
4122,8,False
46726,25,True
10055,11,True
61669,39,False
41738,18,False
21650,13,False
75490,41,False
12147,11,False
14232,11,False
62206,39,False
56247,35,True
18742,13,False
71924,41,False
77196,43,True
78433,43,False
54362,29,True
1624,7,False
21190,13,True
1304,7,True
37070,18,True
29833,15,False
6060,9,False
39969,18,True
27757,15,True
71344,41,True
61953,39,True
57519,38,True
77192,43,True
48201,25,True
7950,10,True
30015,15,True
58875,38,True
21952,13,True
34069,17,True
60388,39,True
50396,25,False
33483,16,True
58212,38,False
38672,18,True
38478,18,False
68776,41,True
67369,40,True
12624,11,False
39605,18,False
56758,37,False
62656,40,True
28711,15,True
76522,41,False
47885,25,False
4664,8,True
5311,8,False
56224,35,False
33462,16,True
78224,43,False
45680,24,False
28116,15,True
71604,41,True
34496,17,True
61398,39,False
46433,24,True
27499,14,False
50075,25,False
72922,41,False
22089,13,False
70290,41,True
80152,43,False
67685,40,True
16144,12,False
7998,10,True
78784,43,False
10331,11,True
41350,18,False
48631,25,False
23053,13,False
63686,40,False
7099,10,True
75568,41,False
8713,10,True
18933,13,False
62475,40,True
51129,26,False
14236,11,False
13022,11,True
29605,15,False
1938,7,True
44646,22,True
73660,41,False
4027,8,True
18865,13,False
38374,18,False
46071,24,False
29332,15,True
38122,18,False
48668,25,True
13980,11,False
7585,10,False
49615,25,False
68324,41,True
20568,13,True
29931,15,True
22217,13,False
69266,41,False
70864,41,False
30884,16,True
5801,8,True
57325,38,True
27418,14,True
30650,16,False
27160,14,True
16687,12,True
31106,16,False
41199,18,True
46607,24,True
11981,11,True
59339,38,True
15136,11,True
10867,11,False
21774,13,True
72600,41,True
52750,26,True
116,4,False
69861,41,True
21588,13,False
22946,13,True
49406,25,False
28108,15,False
16776,12,False
68600,41,True
66793,40,False
9105,11,False
76390,41,False
36433,18,False
67341,40,True
51598,26,False
77912,43,False
22933,13,True
32714,16,False
41466,18,False
68090,40,True
9668,11,True
56805,37,False
15105,11,True
6926,10,True
42156,19,True
56297,35,False
48300,25,False
53598,27,True
69582,41,True
10499,11,False
68955,41,False
50496,25,True
55509,32,False
59113,38,True
68061,40,True
4572,8,False
50752,25,False
32018,16,True
23245,13,False
7223,10,True
68076,40,True
80846,43,False
40486,18,True
18411,12,True
60008,39,False
15453,12,True
69180,41,False
77615,43,False
69640,41,True
65014,40,True
33267,16,False
31675,16,False
854,6,True
35437,17,False
40946,18,False
69350,41,True
52537,26,False
21925,13,True
2442,7,False
11957,11,False
30557,15,True
45399,24,True
38759,18,True
67353,40,False
38698,18,False
601,5,True
76755,41,True
26728,14,False
61692,39,False
24095,14,False
15419,12,True
37306,18,True
25635,14,False
23345,13,True
16778,12,False
61823,39,True
71453,41,False
65148,40,False
73455,41,True
38054,18,True
73587,41,True
75361,41,False
52600,26,True
54837,30,True
75218,41,False
17995,12,False
39541,18,True
9452,11,True
66759,40,True
26969,14,False
13331,11,True
48684,25,True
13157,11,True
670,5,True
41055,18,False
9296,11,True
68396,41,True
70609,41,False
61540,39,True
34807,17,True
48011,25,True
12541,11,False
51547,26,False
20914,13,True
8914,11,False
31178,16,True
42114,19,True
34356,17,False
19992,13,False
59946,39,True
35985,18,False
46214,24,False
8485,10,True
55083,31,False
56715,37,True
28933,15,False
23459,13,True
74851,41,True
30443,15,False
8509,10,False
59924,39,True
75208,41,False
40367,18,True
71821,41,True
46286,24,False
78340,43,False
12244,11,False
77139,43,True
81103,43,True
68835,41,False
27281,14,False
2667,7,False
13250,11,False
15906,12,True
36121,18,False
39958,18,False
35878,17,True
46427,24,False
53947,27,True
3447,8,False
72190,41,False
72580,41,True
38802,18,False
55028,31,True
5970,9,True
68339,41,True
62047,39,False
50539,25,True
47278,25,True
20214,13,True
14486,11,False
75297,41,False
69447,41,False
35993,18,True
74707,41,False
46926,25,False
53491,26,False
4165,8,False
45153,23,True
61870,39,True
27819,15,True
4395,8,True
63675,40,True
80195,43,False
26819,14,True
18127,12,True
62483,40,True
36987,18,True
6095,9,True
16312,12,False
7366,10,True
63197,40,False
40909,18,False
49244,25,False
76057,41,True
35066,17,False
18126,12,True
68107,40,True
64230,40,True
18484,12,False
32851,16,True
79836,43,False
70854,41,True
10603,11,True
23598,13,True
7105,10,True
43951,21,True
79758,43,False
225,4,True
69690,41,False
49742,25,True
71041,41,True
29470,15,False
5467,8,False
69265,41,True
39045,18,True
55151,31,True
2445,7,True
79349,43,False
5502,8,True
74686,41,False
41994,19,True
59950,39,True
78492,43,False
61453,39,False
52372,26,False
23002,13,True
4741,8,False
5661,8,False
13724,11,False
38981,18,False
11332,11,False
34991,17,True
67312,40,False
7754,10,False
69289,41,True
70035,41,True
47614,25,True
80660,43,True
55258,32,True
76622,41,False
33349,16,True
8613,10,True
43878,21,False
37714,18,True
7284,10,False
28232,15,True
75949,41,True
269,4,False
73140,41,False
47274,25,True
74342,41,False
63658,40,True
2946,8,True
56600,36,True
46724,25,False
80498,43,True
52725,26,True
41672,18,False
38713,18,True
35315,17,True
28895,15,True
300,4,True
17571,12,False
69121,41,False
67157,40,True
66580,40,True
60580,39,True
44873,23,False
20476,13,False
31322,16,False
34200,17,True
13482,11,True
7962,10,True
29416,15,False
61605,39,True
49321,25,False
79508,43,True
34306,17,True
37784,18,False
27924,15,False
44902,23,False
56642,36,False
23222,13,True
79115,43,True
8985,11,True
12512,11,True
74033,41,True
30829,16,False
25190,14,True
50946,26,False
70088,41,True
19702,13,True
24520,14,False
53281,26,False
26655,14,False
7961,10,True
65395,40,False
71797,41,True
73530,41,True
6833,10,True
63753,40,True
1272,7,True
17395,12,True
56157,35,False
63127,40,True
77494,43,False
825,6,True
22339,13,True
5459,8,True
30713,16,False
27329,14,False
28581,15,False
26216,14,True
29072,15,False
48866,25,False
21140,13,False
9065,11,True
43394,21,False
5948,9,False
7348,10,True
15882,12,True
8025,10,True
63733,40,True
66289,40,False
13289,11,False
3464,8,False
14064,11,True
2249,7,False
5173,8,False
54124,28,False
23988,14,True
29341,15,True
21927,13,False
49889,25,False
16536,12,True
59781,38,False
55833,34,False
10307,11,True
73414,41,False
26005,14,False
68894,41,True
3143,8,True
6397,9,False
9590,11,False
17317,12,False
34029,16,True
63276,40,False
31522,16,True
76616,41,True
26224,14,True
79455,43,False
5448,8,True
51209,26,False
42185,19,True
69192,41,False
4510,8,False
45638,24,False
60398,39,True
13836,11,True
11308,11,True
17886,12,False
65642,40,True
74744,41,False
71194,41,False
73692,41,False
32746,16,False
43076,20,True
79385,43,True
73217,41,True
42444,20,True
54076,28,False
29244,15,False
5156,8,True
31001,16,True
15670,12,True
43254,20,True
58460,38,True
69257,41,True
10506,11,True
49132,25,False
545,4,True
21214,13,True
39866,18,True
13265,11,True
52927,26,True
54910,31,True
10783,11,False
15955,12,True
15963,12,True
20887,13,True
58165,38,True
20525,13,False
21476,13,False
39991,18,True
46598,24,False
72121,41,True
75852,41,True
30018,15,True
51475,26,True
57134,38,True
18720,13,True
48462,25,False
38929,18,False
40088,18,False
2338,7,True
27546,14,False
41744,18,False
63660,40,False
19344,13,False
25432,14,True
43307,20,False
29864,15,True
33476,16,True
13612,11,False
63883,40,False
72480,41,False
38387,18,False
7506,10,False
76173,41,True
27251,14,False
77447,43,True
60694,39,False
55362,32,True
13029,11,True
7158,10,False
23428,13,True
6597,9,False
61603,39,False
5396,8,True
54541,30,True
34949,17,True
19327,13,True
580,5,False
79189,43,True
57661,38,False
2600,7,False
77216,43,True
80943,43,True
63013,40,False
63873,40,False
20158,13,True
21880,13,False
5768,8,False
69091,41,False
60931,39,False
22583,13,False
2704,8,False
26850,14,False
11733,11,False
12529,11,True
36810,18,False
29598,15,True
23349,13,True
29846,15,False
77168,43,True
8814,10,False
27524,14,True
17118,12,True
4018,8,True
77818,43,False
32099,16,True
54285,29,False
12325,11,True
64952,40,False
61697,39,False
64665,40,True
22184,13,False
18948,13,False
78759,43,True
11094,11,False
57996,38,True
49349,25,True
12375,11,False
25486,14,True
62056,39,True
16850,12,True
25040,14,False
14344,11,False
56817,37,False
63182,40,False
2843,8,True
18255,12,False
39599,18,False
33105,16,True
10792,11,False
25798,14,True
5895,8,False
35667,17,False
33870,16,True
24141,14,True
37204,18,True
50059,25,False
44598,22,False
73265,41,True
24238,14,True
43226,20,False
47768,25,False
21564,13,False
68960,41,False
65037,40,False
58468,38,True
63400,40,False
75447,41,False
12392,11,False
3795,8,True
53049,26,False
12078,11,True
22427,13,True
30812,16,True
52313,26,True
70605,41,False
49663,25,False
54606,30,False
51810,26,False
14249,11,True
41996,19,False
78541,43,False
64613,40,True
65133,40,False
67301,40,False
61919,39,True
35287,17,True
79098,43,True
73008,41,False
44665,22,True
64344,40,True
21040,13,True
76941,43,True
53992,28,True
71025,41,False
80891,43,True
22886,13,False
45029,23,True
13191,11,False
71731,41,True
12954,11,False
48245,25,True
55382,32,False
40777,18,False
47942,25,True
58895,38,True
56134,35,True
64569,40,False
17036,12,False
37254,18,False
75690,41,True
19866,13,True
58966,38,False
67898,40,True
60868,39,True
56719,37,False
5186,8,False
11267,11,False
1759,7,True
11544,11,False
45378,24,True
20067,13,False
25875,14,True
73212,41,True
35203,17,False
67997,40,True
3665,8,True
62833,40,True
22633,13,False
80589,43,True
25383,14,True
33927,16,True
29376,15,True
61728,39,False
31169,16,False
43817,21,False
19462,13,False
22118,13,True
63346,40,True
39039,18,False
54969,31,True
54028,28,True
33232,16,False
28590,15,True
34271,17,False
58442,38,False
70160,41,True
74814,41,True
37108,18,True
42896,20,True
36426,18,False
78900,43,True
5135,8,False
22940,13,True
72676,41,True
79505,43,False
14449,11,True
20753,13,False
27542,14,False
33397,16,False
61703,39,True
11096,11,False
71357,41,False
46093,24,True
11424,11,False
36637,18,True
47493,25,True
13839,11,False
44681,23,True
15458,12,True
6658,9,False
46697,25,False
80816,43,True
18119,12,False
11537,11,True
2527,7,True
34957,17,False
23911,13,False
1462,7,True
75502,41,True
12080,11,True
46279,24,False
917,6,False
49091,25,True
57051,37,False
15849,12,False
63891,40,True
47238,25,False
46311,24,True
9597,11,False
16273,12,False
27554,14,True
28459,15,True
57762,38,True
17744,12,True
64178,40,False
55223,32,True
69426,41,False
20273,13,True
43265,20,True
75698,41,False
50903,25,True
21754,13,False
12967,11,False
38896,18,True
35297,17,False
12309,11,True
64213,40,False
1557,7,False
47127,25,False
49469,25,False
74563,41,False
1988,7,False
15246,11,True
33677,16,False
60740,39,False
41401,18,False
45900,24,False
65132,40,True
51906,26,False
34312,17,False
77900,43,True
62173,39,True
68640,41,True
54422,30,True
31546,16,False
28595,15,True
39632,18,True
16565,12,True
72729,41,True
35430,17,False
46223,24,True
21974,13,False
64449,40,True
36157,18,False
3844,8,False
29711,15,True
27989,15,False
34127,17,True
39053,18,False
17058,12,True
44898,23,False
72488,41,True
80467,43,False
41766,18,False
60395,39,True
10883,11,False
22408,13,True
40163,18,False
31843,16,False
4021,8,True
26648,14,True
14038,11,False
5297,8,False
11854,11,True
24676,14,True
4357,8,True
76963,43,True
13404,11,False
37110,18,True
74535,41,False
3122,8,True
37239,18,True
32622,16,False
14702,11,False
60213,39,False
2179,7,False
41823,18,False
51113,26,False
61828,39,False
28042,15,True
4411,8,True
25414,14,False
19209,13,False
55910,34,True
50688,25,False
54567,30,False
67083,40,True
28697,15,False
43518,21,False
63528,40,False
9736,11,True
76993,43,True
69027,41,True
75034,41,True
34443,17,True
41940,19,True
42885,20,False
40274,18,False
80619,43,False
17664,12,True
76055,41,True
7762,10,False
67171,40,False
67221,40,False
48162,25,False
32967,16,True
4585,8,False
60703,39,False
70222,41,True
61466,39,True
42994,20,False
31268,16,False
26220,14,True
34000,16,True
41300,18,False
71274,41,False
63646,40,True
16592,12,True
51688,26,True
13200,11,True
51389,26,False
54539,30,False
42893,20,True
14568,11,True
26937,14,False
52418,26,True
17502,12,False
57843,38,True
30430,15,True
10902,11,True
31924,16,True
34946,17,False
63732,40,True
23255,13,True
1711,7,True
2879,8,False
3209,8,False
53211,26,True
5844,8,False
52612,26,False
61659,39,False
10364,11,False
69752,41,True
62365,39,False
45715,24,False
15851,12,False
9926,11,False
28382,15,True
73410,41,True
34342,17,True
15647,12,True
64849,40,True
72186,41,False
76070,41,False
30855,16,True
43696,21,True
77995,43,False
61117,39,False
40861,18,True
77221,43,True
14531,11,True
856,6,False
36274,18,True
65474,40,True
22405,13,False
42676,20,True
8975,11,False
79547,43,True
19106,13,True
50096,25,False
13898,11,False
349,4,False
44317,21,False
60072,39,False
72778,41,True
40725,18,False
18619,12,True
48863,25,False
67257,40,False
18525,12,True
78071,43,False
64175,40,False
47167,25,False
1171,7,True
79166,43,True
23290,13,False
1394,7,True
59543,38,True
17806,12,False
73608,41,False
17096,12,True
45030,23,True
70812,41,False
35467,17,False
20248,13,True
20613,13,False
48513,25,True
41447,18,False
72786,41,True
33746,16,False
1475,7,False
16075,12,True
76399,41,False
12022,11,False
18630,12,True
36251,18,True
47202,25,True
35253,17,False
40131,18,True
50893,25,False
3485,8,True
71897,41,True
3821,8,False
24139,14,False
30707,16,False
25076,14,True
59436,38,False
35283,17,False
37637,18,False
79024,43,False
59140,38,True
53424,26,True
48276,25,False
4889,8,False
24629,14,True
5034,8,True
41410,18,True
75713,41,True
19548,13,True
27656,14,False
54010,28,True
20898,13,False
25561,14,False
17578,12,True
24974,14,False
74196,41,True
39714,18,False
63303,40,True
70472,41,False
71520,41,True
48475,25,True
20953,13,False
38498,18,False
75098,41,True
13647,11,False
54647,30,True
5587,8,True
41513,18,False
44398,22,False
81138,43,False
57731,38,False
53451,26,False
8923,11,False
25223,14,True
40612,18,True
19468,13,True
57470,38,True
37042,18,False
76015,41,True
49070,25,True
64426,40,False
5274,8,False
66575,40,True
10746,11,True
24621,14,True
28614,15,False
43414,21,False
75562,41,True
55250,32,False
43336,20,False
72351,41,False
73258,41,False
61711,39,True
61584,39,True
13740,11,True
2009,7,False
56322,35,False
48526,25,False
38708,18,True
22457,13,False
63973,40,True
69790,41,False
39533,18,False
400,4,True
30677,16,False
11861,11,True
63485,40,True
43125,20,False
33262,16,False
55352,32,False
24365,14,False
66345,40,False
459,4,False
3716,8,False
44498,22,True
49714,25,False
3317,8,False
31689,16,False
20079,13,True
79837,43,False
60622,39,True
25639,14,True
58714,38,False
56740,37,False
55061,31,True
33074,16,True
58156,38,False
59856,38,False
20310,13,True
45799,24,True
76976,43,False
5220,8,False
25655,14,True
8451,10,True
19120,13,True
80926,43,True
70103,41,False
13558,11,False
6900,10,False
47072,25,False
7163,10,True
62592,40,True
71910,41,False
38553,18,True
64155,40,False
76455,41,True
70739,41,False
77471,43,False
11540,11,False
57407,38,True
66995,40,True
49651,25,True
14135,11,True
32755,16,True
60452,39,False
80080,43,True
70493,41,True
16380,12,True
44146,21,True
39711,18,True
59871,39,True
14076,11,False
54017,28,False
69903,41,True
64017,40,False
36017,18,False
33762,16,False
56507,36,False
63756,40,True
5308,8,False
44306,21,True
25836,14,False
48753,25,True
35887,17,False
38664,18,False
65623,40,True
8361,10,False
40461,18,False
53315,26,True
11247,11,False
56421,35,False
41463,18,True
9023,11,True
56147,35,False
8799,10,True
79592,43,True
75727,41,True
49497,25,False
44418,22,False
74441,41,False
37227,18,True
37527,18,True
32960,16,False
31631,16,False
4230,8,False
77756,43,True
62311,39,False
57359,38,False
18439,12,False
31089,16,True
37321,18,False
58987,38,True
77908,43,False
938,6,True
27115,14,False
65166,40,True
25206,14,True
54632,30,False
74375,41,False
55431,32,True
71934,41,True
9505,11,False
49310,25,True
28481,15,True
43166,20,False
5541,8,False
9859,11,True
73723,41,True
12930,11,True
27265,14,True
51516,26,False
24757,14,False
4506,8,True
66707,40,False
80276,43,False
35590,17,True
49894,25,True
64754,40,False
33697,16,True
19988,13,True
51763,26,True
10614,11,False
71225,41,True
31133,16,True
20407,13,True
55862,34,True
56164,35,True
10220,11,True
44217,21,True
9001,11,True
13014,11,False
64711,40,False
62907,40,True
18331,12,False
7619,10,False
63899,40,False
53258,26,True
15032,11,True
15474,12,False
